INDIVID,SITE,HABITAT,HostSPP,YEAR,SEX,AGE,BactMiSeq,NumAnyBactPathos,BactPA,AnyMycoPA,VirusHV,VirusCPXV,VirusLCMV,Bartonella,Myco1,Myco2,Myco3,Myco4,Myco5,Myco6,Myco7,Myco8,Myco9,Myco10,Rickettsia,Neoehrlichia,Orientia,Brevinema,Spiroplasma,VirusTBE
BR11327,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11328,BRIQUENAY,Hedge,C_Mi_arva,2011,f,ADULT,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11329,BRIQUENAY,Hedge,M_Ap_sylv,2011,f,JUVENILE,1,2,1,1,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
BR11330,BRIQUENAY,Hedge,M_Ap_sylv,2011,f,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11331,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11332,BRIQUENAY,Hedge,M_Ap_sylv,2011,f,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11333,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,1,3,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11334,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11335,BRIQUENAY,Hedge,C_My_glar,2011,m,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11336,BRIQUENAY,Farm,M_Ra_norv,2011,f,JUVENILE,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11337,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11338,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11339,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11340,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11341,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11342,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11343,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BR11344,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11345,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11346,BRIQUENAY,Meadow,C_Mi_arva,2011,m,JUVENILE,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11347,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11348,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11349,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11350,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11351,BRIQUENAY,Hedge,M_Ap_sylv,2011,f,JUVENILE,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BR11352,BRIQUENAY,Hedge,C_My_glar,2011,m,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11353,BRIQUENAY,Hedge,M_Ap_flav,2011,m,ADULT,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11354,BRIQUENAY,Hedge,C_My_glar,2011,m,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11355,BRIQUENAY,Farm,M_Ra_norv,2011,m,ADULT,1,4,1,4,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
BR11356,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11357,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
